Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
1.0,0.0,3.107122880495802e-05,0.03800327904988139,0.020384437640806424,0.0004870896587517841,1.1080834588495737e-05,2.264158619789659e-05,0.006825184710702728,0.8495392138423923,0.003141876161340998
0.0,0.0,9.727345872687758e-06,0.03733869195533525,0.010567702616833229,0.0014348644089788502,2.2211582846309022e-05,9.628817058509197e-05,0.0200006626392923,0.8493511378596952,0.003141876161340998
0.0,1.0,0.005157128515406312,0.06547871127735337,0.3853041418751083,0.011736732840275075,7.0178619060473e-05,3.197061027661195e-08,0.07097971219366737,0.8311077675380854,0.003803323774254893
0.0,0.0,0.0004693585785465221,0.03943941870957669,0.054741205014152854,0.003323796548592189,0.00019860649021452494,1.4094471901946358e-06,0.009420521938882568,0.8190709046454767,0.004273299709746344
1.0,0.0,0.0002933616573761716,0.03868662641075936,0.039974582635318584,0.00046983261969638,1.3676345393008252e-05,1.6926154526446275e-06,0.0038322639071421472,0.8128643972164754,0.00403396011296829
1.0,0.0,0.0003150524514962738,0.03290526321226071,0.03305484951764774,0.0014362916828856884,1.886736700203328e-05,8.001787029232021e-07,0.005654521960970545,0.8346812112093286,0.0032158538548905783
1.0,0.0,4.6240969991636435e-05,0.03756294829151029,0.018268008780544163,0.0006727001427273908,1.2827813014609931e-05,9.892620265591642e-06,0.005201718444564701,0.8346812112093286,0.0032158538548905783
1.0,0.0,0.00012132140890106143,0.041305193911937474,0.023131246028536768,0.0007278448164006748,1.5073928133899608e-05,2.6773102491642753e-06,0.0036666040840668385,0.8373142749670865,0.0031201180161793567
1.0,0.0,0.0002491387399419324,0.05442724725602814,0.03426361850846283,0.001170883612300506,1.637168353615586e-05,1.4204085422894742e-06,0.008835190564016477,0.8487869099116042,0.002998272403274166
1.0,0.0,0.0007041122032335666,0.054231907942897936,0.04636502801686789,0.0004229920851174257,1.0182388540779867e-05,3.580708350980539e-07,0.002109401747158934,0.8487869099116042,0.002998272403274166
1.0,0.0,3.6289528278649386e-05,0.03827098429305782,0.015708147998382535,0.006359154015829765,6.054528088218617e-05,3.191580351613776e-05,0.07692137784796846,0.8109836373895053,0.00423413504845539
0.0,0.0,1.8919459253225692e-05,0.03711511756859871,0.024050459245566404,0.0005581938497469833,3.2244230379136244e-05,4.8212593743138726e-05,0.005334246303024948,0.8314839195034793,0.0034856548548949304
1.0,0.0,3.274668253027677e-05,0.03759829575752503,0.026603026977066607,0.00029842999870247826,1.0082561202144771e-05,3.558968335992443e-05,0.003257976520481076,0.8348692871920255,0.0037424009678022965
0.0,0.0,0.0001493079491419412,0.04355457750771423,0.03754404713765814,0.0076333203581159985,6.159346793785467e-05,6.122828590975141e-06,0.05669983544457574,0.8170020688358096,0.004151454096841152
1.0,0.0,3.977337622445814e-05,0.009339582470059851,0.020905782450465024,0.000390294537433502,1.4275309424818832e-05,3.0845244794875214e-05,0.018410328337769333,0.8072221177355652,0.004255893193617031
1.0,0.0,0.0003169166047312035,0.06539622646023756,0.07615750101091792,0.001812053976904113,2.7053208770111214e-05,1.5272817252141482e-06,0.01558306735728406,0.8124882452510814,0.004077476403291573
1.0,0.0,6.240254781682137e-05,0.03780799890806903,0.01588152042054185,0.0006757493188010899,1.2178935313481802e-05,8.394568812630398e-06,0.004793090880978939,0.8529245815309384,0.002950404483918555
1.0,0.0,2.9875648278765828e-05,0.036417484032661665,0.02254635780717463,0.0009649020371091216,2.1712446153133536e-05,5.1641670056807344e-05,0.014202568831656485,0.8218920443859319,0.004325519258134283
1.0,0.0,1.9805775091839704e-05,0.03731622209115766,0.017719008145110047,0.010908265213442325,6.054528088218617e-05,4.7602411809859395e-05,0.15536682606822974,0.8284747037803272,0.003681478161349701
0.0,0.0,0.0002591772980690664,0.04893480280987682,0.1047672000462134,0.0055168677825353585,3.623732392454012e-05,7.408047124094942e-07,0.026074856152053627,0.8615760767350009,0.002593570903267638
1.0,0.0,2.6524584199673682e-05,0.03687097671105226,0.018800906937785224,0.0002768262618398858,9.034374146476254e-06,3.7359028277232924e-05,0.0039316598009873326,0.8408877186383298,0.003516116258121228
1.0,0.0,3.2227229141427886e-05,0.03735121852332908,0.022370169256542085,0.0006558323601920332,1.5822633173662832e-05,3.2082964135584055e-05,0.007852275613769643,0.823960880195599,0.003942575903289396
1.0,0.0,8.567622866864653e-05,0.00986238399235874,0.018582837502166254,0.0006640067471130141,1.931659002589122e-05,9.105229806779085e-06,0.004185671529702806,0.823960880195599,0.003942575903289396
1.0,0.0,0.00020117987985257484,0.041078708296361524,0.02542458552365548,0.0009802127935642922,1.492418712594696e-05,1.232238664661415e-06,0.005323202314819928,0.8553695693059995,0.002845965387142677
1.0,0.0,0.00010253383015276695,0.011659175793059515,0.023842498989082087,0.00033197093551316987,1.2777899345292384e-05,8.185389676820565e-06,0.009762885573238208,0.8198232085762647,0.003929521016192412
1.0,0.0,5.295644380034029e-05,0.013675235787838594,0.021297152099820922,0.00012482159076164525,8.535237453300772e-06,2.131160881038953e-05,0.005201718444564701,0.8072221177355652,0.004255893193617031
0.0,0.0,5.539274386407378e-05,0.03657960952353549,0.01628877592282364,0.015859608148436486,7.46209356297348e-05,1.8888236551422343e-05,0.09228356544115211,0.8316719954861764,0.0036858297903820296
1.0,0.0,0.00012418162779662066,0.038618091231832255,0.021466841892438335,0.0007312183729077462,9.583424508969287e-06,7.627274165991709e-07,0.003191712591250952,0.8677825841640021,0.0022019242903580957
1.0,0.0,5.8737199431652755e-05,0.04131636249818611,0.014647478481890127,0.0008473465680550149,1.0382043218050061e-05,2.026023245529295e-06,0.004274023435342971,0.8677825841640021,0.0022019242903580957
1.0,0.0,0.00027849846629156066,0.02299200386872252,0.0285584310553983,0.0007281043207473725,9.533510839651738e-06,2.6307245027612123e-07,0.0023965454404894695,0.8677825841640021,0.0022019242903580957
1.0,0.0,2.6823148666022462e-05,0.03792684819822552,0.01899803593091098,0.0033907486700402232,2.9648719574623728e-05,2.3597964168171234e-05,0.0381238472837311,0.8519842016174534,0.0030461403226297768
1.0,0.0,0.0003090695436165387,0.039237074991693224,0.023900987811218303,0.004058647982353705,3.7085856302938436e-05,1.0312805429227112e-06,0.0040752316476526,0.8388188828286627,0.0029242947097245856
1.0,0.0,1.5396975019333463e-05,0.0371028713247233,0.007708971174397782,0.0005330868042039705,9.533510839651738e-06,9.828679045038418e-06,0.004296111411753012,0.8747413955237916,0.0019799912097093544
0.0,0.0,7.81884958527603e-05,0.041924026784937826,0.04658598578938247,0.009399896198261322,5.565374128906643e-05,1.0407803814049046e-05,0.08229980010381349,0.8173782208012036,0.0035465776613475258
1.0,0.0,1.6120518115433754e-05,0.03790371739042726,0.014053203165617239,0.0006300765537822759,1.1280489265765931e-05,2.8422785981915935e-05,0.009100246280936973,0.8553695693059995,0.0028546686452073336
1.0,0.0,5.3838915099262895e-05,0.012751075956044564,0.003653746172953614,0.0003609705462566498,9.668277746809117e-05,6.2689799522396525e-06,0.0015130263840878217,0.8553695693059995,0.0028546686452073336
1.0,0.0,2.4570641812676925e-05,0.008984044949843076,0.022247414938478427,1.5051252108472818e-05,2.3459424579247732e-06,5.641533889410946e-05,0.0009608269738367918,0.8072221177355652,0.004255893193617031
1.0,0.0,8.735976701000544e-05,0.04428933364920225,0.017847755762232107,0.0018194498507850007,1.2827813014609931e-05,5.316255765996617e-07,0.007841231625564623,0.8920443859319165,0.001583992967767484
1.0,0.0,4.872069845414041e-05,0.03928837208644077,0.030734792906244583,0.0018121837290774622,2.6104849053077794e-05,2.296220574667061e-05,0.024418257921300538,0.8215158924205379,0.003829433548448862
1.0,0.0,5.410338297954897e-05,0.03659620508116705,0.05405305874877246,0.0019469313611002986,2.3858733933788118e-05,1.038040043381195e-05,0.03446828718786928,0.8480346059808163,0.0032985348065048153
1.0,0.0,0.00014638730590253127,0.04900495780363069,0.019549708277973542,0.000791358505254963,9.234028823746448e-06,5.170104404732105e-07,0.004097319624062641,0.8754936994545796,0.001962584693580042
1.0,0.0,7.556721473785532e-05,0.011666473095836294,0.00950984922881405,0.0006833398209420007,9.134201485111352e-06,1.2267579886139959e-06,0.0033463284261212407,0.8754936994545796,0.001962584693580042
1.0,0.0,9.347799838211466e-05,0.04307031130618051,0.027710704176535154,0.0005946542104580252,1.287772668392748e-05,4.537999767263091e-06,0.0039537477773973735,0.8568741771675756,0.0027893942097224097
1.0,0.0,0.00033541578288519427,0.023239140274236333,0.048740685113511636,0.0003991176852212275,1.3925913739595995e-05,1.7145381568343041e-06,0.009243818127602239,0.8198232085762647,0.003929521016192412
0.0,0.0,2.3847516353992794e-05,0.037813072848576726,0.027157587661024784,0.00047054625664979887,0.00010716464802477634,2.4541553894335242e-05,0.004307155399958033,0.8470942260673312,0.0030548435806944333
1.0,0.0,1.0652578678252891e-05,0.03646747344128419,0.014892987118017446,0.0010513818606461658,0.00016147072024226897,0.00012385231731957893,0.011441571780401337,0.8205755125070529,0.0037598074839316096
1.0,0.0,1.899804875922373e-05,0.036625755976954597,0.021358529258852753,0.0005433372258985338,1.5173755472534703e-05,8.776297899333143e-05,0.007123372392238285,0.8265939439533572,0.004208025274261421
1.0,0.0,5.361872507768205e-05,0.03868465896444005,0.028862428513661838,0.0006165823277539899,1.617202885888567e-05,2.380257607394155e-05,0.005687653925585607,0.8265939439533572,0.004208025274261421
0.0,0.0,0.00010721888247170418,0.03771169758822977,0.01771272601236208,0.00029836512261580383,8.984460477158707e-06,5.512646657695805e-06,0.0012369266789623067,0.844837314274967,0.003346402725860426
1.0,0.0,6.331399357209646e-05,0.03967895899715847,0.01929770088383109,0.000728882833787466,1.2528330998704639e-05,6.8910366836217314e-06,0.005256938385589804,0.8538649614444235,0.0029547561129508837
1.0,0.0,0.00046291661967488135,0.04485759575538194,0.036010340246086306,0.0006041909951991696,1.1380316604401028e-05,5.014818583388561e-07,0.00221984162920914,0.8538649614444235,0.0029547561129508837
1.0,0.0,9.515758870330617e-05,0.0446568674144764,0.0368096874819479,0.003961074347995329,3.653680594044541e-05,6.955891350182859e-06,0.03061393530431709,0.8390069588113598,0.003524819516185884
0.0,0.0,9.168986971127172e-06,0.03689895438942585,0.013248801340188321,0.0012821461009471908,0.0002320985623265999,0.0002931513138703657,0.01243553071885319,0.7848410757946209,0.00535250370976375
0.0,0.0,7.75171266095446e-05,0.03905271195802855,0.027323667032522675,0.0005655248475411964,0.0001423038712243304,1.2720649106059945e-05,0.004218803494317868,0.8203874365243558,0.004138399209744168
1.0,0.0,1.7672457561530287e-05,0.03636005457045795,0.017158165328403904,0.0002478915271830803,9.882906524874577e-06,6.78772594012788e-05,0.004296111411753012,0.8092909535452322,0.004147102467808824
1.0,0.0,5.022063075307607e-05,0.03702697449421126,0.014675639766622381,0.0008459841702348514,1.3426777046420511e-05,9.396619083300206e-06,0.0056103460081504625,0.8668422042505172,0.002480428548427104
0.0,0.0,1.5573567167094272e-06,0.03650093112333437,0.01463809138697938,0.007114960425587129,0.00013691319493803518,0.0002472022393348111,0.033098832650446726,0.8709798758698514,0.0022933085000369892
1.0,0.0,7.646217495788241e-05,0.04188292121005251,0.024961729536133098,0.0037246010120669526,3.81839570279245e-05,9.400272867331818e-06,0.020276762344417814,0.8452134662403611,0.0031636343065026395
1.0,0.0,0.0001524553945530316,0.019933061230684904,0.023599878689850386,0.0009697028675230311,9.383769831699093e-06,3.653784031612795e-07,0.00388748384816725,0.885273650554824,0.001671025548414049
1.0,0.0,0.0003534149138704789,0.03307778458593591,0.03398128357691641,0.0009048267808485792,8.734892130570965e-06,1.2057487304322223e-07,0.002871436933305355,0.885273650554824,0.001671025548414049
1.0,0.0,0.00018260813782254795,0.0199859160103755,0.038263243024666396,6.747113014142988e-05,6.139381326058449e-06,3.830992557146015e-06,0.0018885219830585222,0.8198232085762647,0.003929521016192412
1.0,0.0,5.8334150054824016e-05,0.01185943815983681,0.015409277338108717,0.00033787465940054496,5.590330963565417e-06,1.2833916411039944e-06,0.001755994124598275,0.885273650554824,0.001671025548414049
1.0,0.0,2.81093803508011e-05,0.03699068176639346,0.016312604702212467,0.005543531854158557,3.623732392454012e-05,2.207068244295709e-05,0.04095110826421637,0.8548053413579085,0.002893833306498288
1.0,0.0,0.00017019524440534353,0.04063790416744746,0.03737507942926463,0.0006401972233034903,1.1180661927130834e-05,1.7766524853717214e-06,0.0035451202138116118,0.8591310889599398,0.002719768145205158
1.0,0.0,1.0644054916365804e-05,0.037211911785515875,0.01687965744324418,0.005169975347087064,4.816669089143418e-05,0.00013403998064572328,0.08831877367554972,0.804024826029716,0.0043385741452312675
1.0,0.0,0.00014907053651365176,0.045388768539877014,0.014093639882155855,0.014094329830024654,6.748328091732539e-05,3.6894084259210197e-06,0.03760477983809513,0.8359977430882076,0.003463896709733289
0.0,1.0,5.617267061144474e-05,0.037930505725311606,0.04455259661486916,0.00020929025561178152,8.67998709432166e-05,1.0637992208040652e-05,0.0015682463251129246,0.8501034417904834,0.0031114147581147
1.0,0.0,6.759820051295437e-05,0.04192902232344932,0.022333342961122986,0.0006616063319060594,1.2428503660069543e-05,7.10204271144737e-06,0.005952709642506101,0.8423923264999059,0.003094008241985387
0.0,0.0,7.758876525381362e-05,0.039988819958184194,0.055885708509040496,0.010975736343583755,6.588604349916384e-05,1.0898324320293065e-05,0.07032811688957115,0.8109836373895053,0.003981740564580351
1.0,0.0,0.0010997643914705637,0.0249404192129085,0.06410808156663393,0.006854807318022577,4.402385633807766e-05,1.9547744569128455e-07,0.015329055628568589,0.8480346059808163,0.0032985348065048153
1.0,0.0,4.556336019569496e-05,0.011185780102260665,0.023178903587314427,3.62008563643441e-05,3.543870521545934e-06,2.3416188412598502e-05,0.001590334301522966,0.8198232085762647,0.003929521016192412
1.0,0.0,0.0004621935583876313,0.09125449769452647,0.047417826815319745,0.013156870377578825,6.044545354355107e-05,6.184029473504656e-07,0.03834472704783151,0.8480346059808163,0.0032985348065048153
1.0,0.0,0.00022245393743360324,0.022324825070453524,0.034306221477673156,0.00031659530297132476,9.134201485111352e-06,1.63050112410721e-06,0.001281102631782389,0.8480346059808163,0.0032985348065048153
0.0,0.0,9.989225348718486e-06,0.036973846047175504,0.015178932470683382,0.0005294537433502011,0.0001278289071222414,0.00010099789820184089,0.004285067423547991,0.843144630430694,0.003507413000056571
0.0,0.0,2.1142355797618054e-05,0.03806748732618896,0.03871815608572584,0.00038224990268587004,8.086014429442836e-06,1.538699800312938e-05,0.005356334279434989,0.8521722776001505,0.0027067132581081728
1.0,0.0,1.0407302172271414e-05,0.03708002934692041,0.013780255328981573,0.00975995847930453,5.600313697428927e-05,0.00012143533918266705,0.11146697295327287,0.8358096671055105,0.00341167716134535
1.0,0.0,3.4933200587182293e-05,0.03697654130070464,0.016485182831725495,0.0006544050862851953,1.2079107974846706e-05,1.3288812522975735e-05,0.00779705567274454,0.8514199736693624,0.00303743706456512
1.0,0.0,0.0001558826341475471,0.045057750134504124,0.028937525272947837,0.0013659660049305826,1.6621251882743604e-05,1.558338889482857e-06,0.008669530740941168,0.8457776941884521,0.0028372621290780205
1.0,0.0,2.3834482168013252e-05,0.03806427876147726,0.013419213217029637,0.0010591669910471,9.73316551692193e-06,3.9944993925606875e-06,0.007907495554794747,0.885273650554824,0.001671025548414049
0.0,0.0,1.742557800050924e-05,0.037341939721045034,0.014114580324649068,0.0008688205527442585,0.00015063945400036098,6.672449053930496e-05,0.0071675483450583674,0.8386308068459658,0.0036118520968324488
1.0,0.0,0.00014160089818056313,0.04012931189749443,0.03143665877187915,0.0005797327105229013,1.5173755472534703e-05,5.2185170431509745e-06,0.005091278562514495,0.8196351325935678,0.00410793780651787
1.0,0.0,3.5844363117348464e-05,0.013379793397695725,0.029702212466062042,9.128065395095367e-05,8.086014429442836e-06,5.4691666277196123e-05,0.0055882580317404215,0.7793868722964077,0.005626656338800429
1.0,0.0,7.315696152226498e-05,0.013513372647795369,0.03423401305528277,0.00027118204229920854,1.3376863377102962e-05,1.2391808543214795e-05,0.00314753663843087,0.8196351325935678,0.00410793780651787
1.0,0.0,0.0002947471357146559,0.0320521533404034,0.04146207613656057,0.0006442195406773063,1.9665985711114053e-05,1.9830912831578445e-06,0.004384463317393177,0.8196351325935678,0.00410793780651787
1.0,0.0,2.5260790346817914e-05,0.03663598159428878,0.01839574547975276,0.01449007395873881,5.740071971518062e-05,1.9467361320432973e-05,0.22051531248964626,0.8510438217039684,0.002976514258112525
1.0,0.0,0.00026617947671385157,0.03854814481697387,0.020792415227312115,0.002934734656805502,3.758499299611392e-05,1.4706480727241501e-06,0.008481782941455818,0.8341169832612375,0.0033159413226341284
1.0,0.0,5.774238019074104e-05,0.04029662323663087,0.02558849864248166,0.0016038017386791228,2.715303610874631e-05,1.866992295553348e-05,0.012501794648083316,0.8260297160052661,0.0042471899355523745
1.0,0.0,0.0001825146829984692,0.04859881327416109,0.027258679452371325,0.0007670299727520435,8.58515112261832e-06,2.5302454418918607e-07,0.003037096756380664,0.8803836750047018,0.0018059260484162248
1.0,0.0,6.056001986283939e-05,0.041289572684018824,0.016041823118248515,0.0010107694303879591,1.0082561202144771e-05,9.636855383378747e-07,0.006228809347631616,0.8850855745721271,0.0017754646451899271
0.0,0.0,0.0002907398818365987,0.05652268631337613,0.03100752411761308,0.0537641105488517,0.00013686328126871763,1.3528135377046375e-06,0.14357184666526776,0.8414519465864209,0.003581390693606152
0.0,0.0,3.384006776306266e-05,0.03929749630365688,0.2560510657963145,0.0015898533800441158,0.00014979092162196265,3.846338450078789e-05,0.03278960098070615,0.8375023509497836,0.0031201180161793567
0.0,0.0,2.697012333535317e-05,0.03783201506671101,0.036192305470510076,0.00039963669391462306,6.773284926391314e-05,2.436708570682573e-05,0.015262791699338463,0.8504795937558773,0.0031201180161793567
1.0,0.0,0.00011159849091886318,0.013507388948275398,0.04366804344058691,0.00027909692487349165,1.4025741078231091e-05,1.2597333894993014e-05,0.011861243332192122,0.7793868722964077,0.005626656338800429
1.0,0.0,0.00016593736975319842,0.03956707343147427,0.031245306452544627,0.0007625535227715065,1.647151087479096e-05,3.5925831490832806e-06,0.004174627541497785,0.8205755125070529,0.0038729498387721443
0.0,0.0,5.905992643529459e-05,0.038213708528352305,0.023560164057535672,0.00982742960944596,5.121142471980462e-05,9.499838482193267e-06,0.04296111411753012,0.8540530374271206,0.0029025365645629444
1.0,0.0,6.0509306690875325e-06,0.03676955115508511,0.013059615273525504,0.005253665498897107,0.000362822462269259,0.0003106154880954669,0.009895413431698453,0.823960880195599,0.0038337851774811905
1.0,0.0,0.00011641769822851652,0.03927356150557702,0.023575327826237655,0.009950045413260672,5.4555640564080364e-05,2.789664108136369e-06,0.01833302042033419,0.8367500470189957,0.0031505794194056544
1.0,0.0,6.047738541026915e-05,0.04173995517001371,0.02244959852117151,0.0005760347735824575,1.0132474871462318e-05,4.8248218137446955e-06,0.004340287364573094,0.8514199736693624,0.0027110648871405013
1.0,0.0,3.4410919055077604e-05,0.010684761760995462,0.01771994685460112,0.0002708576618658363,6.888086365821674e-06,9.941946350018416e-06,0.002352369487669387,0.8514199736693624,0.0027110648871405013
1.0,0.0,4.7109287989232524e-05,0.037440530231244565,0.02108558142221709,0.0005064876086674452,1.1779625958941415e-05,1.5102002848663587e-05,0.007819143649154581,0.8476584540154223,0.003220205483922907
0.0,0.0,4.410901441578091e-05,0.04013302489769098,0.021756397666223788,0.0006243674581549241,1.886736700203328e-05,2.5964702774648423e-05,0.00555512606712536,0.8320481474515704,0.003864246580707488
0.0,0.0,1.696131137568305e-05,0.037095679790677225,0.03371483449829588,0.0007641754249383678,0.00013062407260402409,5.4550082145971135e-05,0.012170475001932697,0.8465299981192401,0.003281128290375502
1.0,0.0,2.1527569254372914e-05,0.03656276855286304,0.012918808849864249,0.007044894251978721,4.4473079361935595e-05,2.3502052337341403e-05,0.06275194098092704,0.8410757946210269,0.0029678110000478683
1.0,0.0,0.00011610740342095463,0.039561104524783744,0.02776413840910404,0.0019990917347865577,2.4557525304233796e-05,2.9842281078197506e-06,0.009564093785547836,0.8527365055482415,0.0030809533548884025
1.0,0.0,5.935904370523881e-05,0.012785646798512212,0.031230142683842645,3.24380433372259e-05,4.89153959311974e-06,2.8695906338278986e-05,0.0016234662661380277,0.7793868722964077,0.005626656338800429
1.0,0.0,0.00023915143265137656,0.024344852502096018,0.036999595632834614,0.0032916828856883354,3.2044575701866055e-05,1.1518554159659336e-06,0.01294355417628414,0.8527365055482415,0.0030809533548884025
0.0,0.0,2.8174043917125045e-05,0.03911062884396323,0.02728756282132748,0.010528091345530038,6.0894676567409e-05,3.2066522107441795e-05,0.035716257855036605,0.8423923264999059,0.003433435306506991
0.0,0.0,6.957558524328614e-05,0.037947716368792475,0.024893781410663743,0.029058647982353705,8.749866231366228e-05,8.680477413104097e-06,0.18455608689409916,0.8418280985518148,0.0030983598710177156
0.0,0.0,2.853607907807228e-05,0.039023640349915775,0.015410721506556525,0.0015919942909043729,0.0001565292669798317,3.5506559773205235e-05,0.01294355417628414,0.844837314274967,0.003307238064569472
1.0,0.0,0.00018009734969363602,0.03761830823687133,0.05896756397666224,0.0021680290644868305,3.898257573700527e-05,6.17946224346514e-06,0.02941014058996985,0.7793868722964077,0.005548327016218521
1.0,0.0,9.993942822996757e-05,0.014649373193991594,0.048272774536421925,0.0003273647333592838,1.4874273456629413e-05,1.3397512597916215e-05,0.005422598208665113,0.7793868722964077,0.005548327016218521
1.0,0.0,4.549202582341133e-05,0.01057735102622541,0.035615360175610886,0.00018489684702218762,1.1180661927130834e-05,3.717177184561277e-05,0.0038764398599622297,0.7793868722964077,0.005548327016218521
1.0,0.0,1.4223324969182958e-05,0.01010254557877821,0.02408872970943331,7.519138445568963e-05,7.68670507490245e-06,0.00015693367794180116,0.0021977536527990984,0.7793868722964077,0.005548327016218521
1.0,0.0,2.260220182791713e-05,0.009602555339161045,0.02547296516665704,7.804593226936551e-05,7.237482051044512e-06,9.745190079916066e-05,0.0055661700553303805,0.7793868722964077,0.005626656338800429
1.0,0.0,0.0003862047919915328,0.042888470449940194,0.05131852579284848,0.00024023614895549503,1.2927640353245027e-05,2.2507309634734818e-06,0.0021425337117739955,0.7793868722964077,0.005548327016218521
