koi_pdisposition,koi_fpflag_nt,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_insol,koi_model_snr,koi_slogg,koi_srad
1.0000000001,1e-10,0.0010095989287874215,-3.166792501874354,-3.274080571731321,-7.924200900797075,1.4724632448676768e-05,5.554751728051449e-07,-6.145766126158757,-0.23844719243037604,0.00493039579362791
1.0000000001,1e-10,0.00012345826311090484,-4.758182456141084,-3.791669442863954,-10.461738374641243,2.196301449972128e-06,3.2410064360405488e-06,-6.436890527029016,-0.16638749191955782,0.002993920874241838
1.0000000001,1e-10,0.0008154591708516133,-4.486236311148135,-2.3113461355200227,-8.263257934337226,9.633438178286834e-06,4.339868537540194e-07,-5.932985370825889,-0.19203569198804632,0.003755455954899282
1.0000000001,1e-10,6.359067225281222e-05,-4.551204380484729,-3.7058618421296,-7.776628215691872,1.257834466802219e-05,1.476686816376311e-05,-4.5741478839724135,-0.20096330078444213,0.00400785043877432
1.0000000001,1e-10,9.769109333950644e-05,-4.244943621231304,-3.408211696840873,-8.452751520348494,8.086114429442837e-06,8.612982408519262e-06,-6.015461589406551,-0.17800513822456945,0.003607500567800121
1.0000000001,1e-10,3.929336030161325e-05,-4.616504657386433,-3.4892911544135035,-9.761813266518601,6.039653987423352e-06,3.861968376813934e-05,-5.962585839468723,-0.2074223774493551,0.004673649680720543
1.0000000001,1e-10,0.001131111008496546,-3.867001818427348,-2.939763597304358,-8.13275078502192,1.098110724986064e-05,3.3716157691628036e-07,-6.260332685058712,-0.20811690230645005,0.004112289535550198
1.0000000001,1e-10,3.861893199182855e-05,-4.445560762468954,-3.770135995348269,-8.97776869677427,9.333956162381544e-06,3.988206615106156e-05,-6.1004183082495755,-0.2499719298303724,0.005221954938793902
1.0000000001,1e-10,9.17030712841803e-05,-4.3756549109006135,-4.113606344180941,-8.523636135255302,1.52736828111698e-05,1.304136865483397e-05,-6.389743751479127,-0.2499719298303724,0.005221954938793902
1.0000000001,1e-10,0.00017933132377395122,-4.043914395827887,-2.9500581086230437,-9.692220091412374,1.1230675596448383e-05,7.852265917738267e-05,-5.7131807282218325,-0.27441704829428853,0.009473496503378604
1.0000000001,1e-10,0.00031890270814975854,-4.589749650116894,-3.233151753568466,-7.719074602410906,1.0881279911225544e-05,1.2286848806298022e-06,-5.789606793020011,-0.1672763808668695,0.0033115897936018
1.0000000001,1e-10,3.498939575931751e-05,-4.539560580105393,-3.948742655560168,-9.292373509232402,4.642071246531998e-06,1.6717988836644344e-05,-5.971206582176167,-0.16350404753548967,0.003194095809728937
1.0000000001,1e-10,0.0002956236481132435,-3.595621111346717,-3.229678575787351,-7.852439087661857,1.1829639628258965e-05,1.3730093498785076e-06,-5.884195208453024,-0.19545996196983098,0.003498709841991915
1.0000000001,1e-10,6.219205066306526e-05,-4.4965967475080415,-3.238660397671766,-8.657587300411691,8.58525112261832e-06,1.6687845118383537e-05,-5.8078222323104605,-0.1886231076278261,0.003877301567804473
1.0000000001,1e-10,4.072064407545262e-05,-4.704230860081438,-3.9224608569013166,-8.685214396154262,8.335682776030578e-06,2.6702867149034208e-05,-5.796853201303043,-0.21602208181258603,0.004312464471037298
1.0000000001,1e-10,0.00012680717963164698,-4.063865296964836,-3.9539624424460844,-8.975714254945716,7.387323058997158e-06,6.104659670817077e-06,-6.660034062731675,-0.21602208181258603,0.004312464471037298
1.0000000001,1e-10,0.00016420331728943008,-4.097993510957869,-3.43904880258081,-8.428711912297631,1.0481970556685159e-05,6.7066205900252854e-06,-5.584678687654119,-0.2270537627522896,0.004708462712979169
1.0000000001,1e-10,2.7042968117600524e-05,-4.6108316869594645,-5.064429348315338,-8.637630995396558,5.740171971518062e-06,1.2778296204557847e-05,-5.9583031778427955,-0.15117723505627373,0.002641438922623249
1.0000000001,1e-10,2.3392902064830458e-05,-4.7771592850288185,-3.7672579354375464,-9.2888585709337,8.535337453300772e-06,9.987537305812785e-05,-5.916456069493169,-0.27466454241753385,0.0061183905194535215
1.0000000001,1e-10,3.3871333525421035e-05,-4.468180088550106,-3.7326277560911794,-9.255050626845424,6.488877011281287e-06,4.6058788056502994e-05,-6.125357255470454,-0.21322487719187164,0.004438661712974817
1.0000000001,1e-10,0.00012635289172635493,-4.153007085350871,-3.685477007469102,-9.083414797602904,3.094747497687998e-06,1.047822571064969e-06,-6.226238475470126,-0.12782482252448682,0.0018102777774485533
1.0000000001,1e-10,0.0001249661181126292,-4.281491934861866,-4.609425070420624,-7.352620018247675,0.0001366138129221299,7.2154100164273666e-06,-6.015461589406551,-0.18930469347714501,0.004186267229099778
1.0000000001,1e-10,1.8794682996471872e-05,-4.7170890457998125,-4.9354947450903515,-8.715998027959769,6.8881863658216744e-06,3.608852488023958e-05,-5.747197612452222,-0.18093076200559585,0.0031331730032763414
1.0000000001,1e-10,0.00012783708883888214,-4.2475187625855435,-3.2251269065841086,-8.63726516424702,8.136028098760384e-06,7.3898782039368786e-06,-6.001978239617989,-0.19568866408629457,0.0037598075839316097
1.0000000001,1e-10,1.001092729809587e-05,-4.807866472392445,-4.004186238928915,-9.735145065115594,5.740171971518062e-06,0.00024086211059395497,-5.549993130574119,-0.24707826974555702,0.00510446095492104
1.0000000001,1e-10,0.000378925648218561,-4.290114435533638,-3.186814871461603,-7.375866158877694,1.2029294305529159e-05,5.664365248999832e-07,-5.786003185634296,-0.17733120806323352,0.0031288213742440133
1.0000000001,1e-10,4.795211974680776e-05,-4.372222448105876,-3.9551679880951434,-7.974192920121113,9.1842151544289e-06,8.53259915982378e-06,-5.7752696303389195,-0.17733120806323352,0.0031288213742440133
1.0000000001,1e-10,0.00012782305443394552,-4.1261983331923995,-4.227290199807212,-7.615409470465329,1.2129121644164253e-05,2.3796268505878326e-06,-6.029129227571386,-0.17733120806323352,0.0031288213742440133
1e-10,1e-10,2.223749429485972e-05,-4.468857259113605,-3.6549461273705695,-5.04094601785015,0.0002428301012298728,9.397633873908898e-05,-3.70701141385841,-0.21672260723519238,0.0046649464226558865
1.0000000001,1e-10,2.0825327032340957e-05,-4.6738714692903205,-4.248141476362107,-8.366830597817057,6.988013704456771e-06,2.4107767040581223e-05,-5.733451691975316,-0.17464002007465743,0.0030374371645651202
1.0000000001,1e-10,0.0002894258360857213,-4.581315644929114,-3.376858473842722,-8.268809296422027,9.633438178286834e-06,1.8827122222884925e-06,-5.856796235236027,-0.19294768475520505,0.003951279261354052
1.0000000001,1e-10,6.205461925216367e-05,-4.341902644942213,-3.760564157456617,-7.519453244814096,1.1679898620306318e-05,6.7166684961122205e-06,-4.802928274991361,-0.18070540989199302,0.003220205583922907
1.0000000001,1e-10,8.992789102714121e-05,-4.13708850900123,-3.1138439092653356,-9.063612187577297,8.734992130570966e-06,1.445264273704441e-05,-5.635971980640012,-0.2420344257398086,0.005578788519444819
1.0000000001,1e-10,5.615984185985444e-05,-4.688005451498074,-3.3879130081520303,-9.361617843579674,7.537064066949804e-06,2.6690078904923563e-05,-5.860664711878442,-0.2420344257398086,0.005578788519444819
1.0000000001,1e-10,3.6819364051304654e-05,-4.59979029980655,-3.685477007469102,-9.048047684372536,9.73326551692193e-06,5.663375248999832e-05,-5.849103889880765,-0.27466454241753385,0.0061183905194535215
1.0000000001,1e-10,1.2738893306707727e-05,-4.7109804385885115,-3.9526831406264695,-9.362372844624405,8.235855437395482e-06,0.00020816987797109946,-5.8078222323104605,-0.27466454241753385,0.0061183905194535215
1.0000000001,1e-10,7.989549241918149e-05,-4.358493040722057,-3.4213871179593696,-8.459158861910117,8.93464680784116e-06,1.2454022871752213e-05,-5.993089292558467,-0.18975934226873603,0.003938224374257068
1.0000000001,1e-10,0.0002607308477900939,-3.5908883612780373,-2.7260319451019295,-7.8152613117733765,6.938010035139222e-05,0.00011709108996907942,-6.9592769303550845,-0.47154704259370156,0.02369897181005966
1.0000000001,1e-10,6.635865910460592e-06,-4.740785699866095,-4.937002965153147,-8.097385358405017,7.586977736267352e-06,8.20997137443316e-05,-5.547156249311791,-0.16772112181255086,0.0028024491968193944
1.0000000001,1e-10,3.5782270135850006e-05,-4.634522501409253,-3.6973491607648503,-9.318775299122315,7.586977736267352e-06,7.695335893580498e-05,-6.3447200727277675,-0.22234454755128585,0.005387316842022376
1.0000000001,1e-10,8.409589679043973e-05,-4.556783086685325,-3.750591399359272,-8.464991569469655,7.786632413537545e-06,8.663221938953938e-06,-6.047648274562263,-0.17307349855050805,0.0035030614710242435
1.0000000001,1e-10,0.00023686020590364356,-3.751274122789063,-3.6999742169503063,-7.645070957494275,1.2777999345292384e-05,2.138477104501388e-06,-6.243140285410486,-0.17284990995262178,0.0035770391645738235
1e-10,1e-10,2.081437930248203e-06,-4.747661301263343,-4.924901002348702,-8.451535715297222,4.741898585167095e-06,5.3295107331112135e-05,-5.2802262692577155,-0.13554852536990025,0.0019756396806770264
1.0000000001,1e-10,3.0066167485882673e-05,-4.540757539984278,-4.787722824431003,-7.862332684712012,1.4724632448676768e-05,1.9953414596637475e-05,-5.924686568322994,-0.17307349855050805,0.003259370245213861
1.0000000001,1e-10,4.349987903664928e-05,-4.605578372888031,-3.798736610055607,-9.278387282333936,5.989740318105804e-06,2.165790484738484e-05,-6.383186351322316,-0.2199982301917311,0.00425589329361703
1.0000000001,1e-10,0.00025520866819062196,-3.6519448490000985,-3.406250270915575,-7.18618128222757,1.522376914185225e-05,8.73354383555458e-07,-5.764650061851844,-0.1535866108793059,0.00276328453552844
1.0000000001,1e-10,1.3935188811294268e-05,-4.57027720247535,-3.9970460283528415,-10.06614915640515,6.7883590271865774e-06,0.00019676915834645966,-5.966886921200608,-0.24611557412379642,0.005435184761377987
1.0000000001,1e-10,0.0004349007285382141,-3.1053475559244172,-3.012097914440986,-7.463405106436994,1.5623078496392637e-05,1.2551748148589951e-06,-5.596513144984081,-0.18273540946109063,0.003929521116192412
1.0000000001,1e-10,0.00014263922644265693,-4.354821710579892,-3.8118460196216866,-7.330991061883699,1.0282315879414965e-05,7.58260186559655e-07,-5.941353620179364,-0.14702921033390895,0.0023150667451986304
1.0000000001,1e-10,2.5945300391624928e-05,-4.557562088429349,-3.7754760425679463,-10.076893670266927,5.290948947660126e-06,7.094745143384145e-05,-6.40967796518054,-0.2420344257398086,0.005578788519444819
1.0000000001,1e-10,9.93078149252288e-05,-4.046131718674249,-3.24679503300525,-9.665275499212882,8.93464680784116e-06,2.22735674567116e-05,-5.872360751228743,-0.26652940572538336,0.00664493763236524
1.0000000001,1e-10,0.00014051730958839566,-4.808759122345158,-3.0522350778577234,-7.616331432806419,0.00014599758275382898,4.687904912559216e-06,-5.706514037064861,-0.17598470875761982,0.003607500567800121
1e-10,1e-10,5.5661978689210926e-05,-4.652594815275893,-4.007596775210981,-9.547719885261868,9.833092855557028e-06,7.093466318973079e-05,-5.845279793574775,-0.33538199031611665,0.008024404035613296
1.0000000001,1e-10,0.00032270341479772577,-3.6598369044562684,-2.980454734087727,-8.056452532641744,1.133050293508348e-05,1.6516103822889832e-06,-5.864548211768281,-0.21415640962986773,0.0042254318903907325
1.0000000001,1e-10,2.6839927030968027e-05,-4.693394686001298,-3.8808365577411252,-8.994880845537505,6.988013704456771e-06,3.5031667849095576e-05,-5.932985370825889,-0.17980450893026748,0.0036597201161880596
1.0000000001,1e-10,0.0006607050267267614,-2.8223832185049407,-3.746299547295952,-8.595010423323203,6.9381000351392225e-06,5.070625343862753e-07,-7.8027061745299795,-0.16838860431583888,0.0033376995677957696
1.0000000001,1e-10,1.958563115302304e-05,-4.6149670547457005,-4.24627368512568,-8.962968744475889,1.1230675596448383e-05,9.071076926083505e-05,-6.01094690923658,-0.31121555506298143,0.007040935874307112
1.0000000001,1e-10,0.00029042848974177504,-3.4606900611608604,-3.0252343195262044,-8.247529242649026,1.1530157612353675e-05,3.1560559573055514e-06,-5.478730112321976,-0.2270537627522896,0.004708462712979169
1.0000000001,1e-10,6.324612762315716e-05,-4.581962951361075,-4.626391983045214,-7.573387572566155,1.2129121644164253e-05,9.077012980534087e-06,-5.849103889880765,-0.17845467745438326,0.0033855674871513803
1.0000000001,1e-10,0.00013070063669489234,-4.5299489999336275,-3.4256401812419246,-8.014182858030196,1.3526704385055607e-05,9.634215045355038e-06,-4.950594860849229,-0.22941671281176193,0.004817253438787375
1.0000000001,1e-10,0.00021742202004806105,-4.691258560947784,-3.0946883940182857,-7.6204246574678205,1.2328776321434447e-05,2.0489593957268745e-06,-6.076086208662267,-0.16972490740985735,0.0033115897936018
1.0000000001,1e-10,0.0004104549876754465,-3.9166896061444283,-3.0199087271072695,-7.988428707283097,1.2029294305529159e-05,1.6936288986525304e-06,-5.971206582176167,-0.18930469347714501,0.004016553696838976
1.0000000001,1e-10,0.0001247454873066836,-4.606375609689281,-4.28279077347736,-8.171017876121217,8.685078461253417e-06,3.70960423809489e-06,-6.001978239617989,-0.1726263713354214,0.0033725126000543957
1.0000000001,1e-10,0.0014740687910531416,-2.0505515222833464,-3.3522174276508143,-4.171124890353247,0.0005131714092415427,0.0007075313561572672,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,0.00010372407932324726,-4.009953499161048,-2.9068548456949355,-4.171124890353247,0.0005131714092415427,0.0007075313561572672,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,0.0013545808119167604,-3.290485673297166,-2.3033652471970285,-9.549539719426448,1.1480243943036124e-05,1.406806852170926e-06,-6.982807425258441,-0.3483537142276444,0.009321189487247115
1.0000000001,1e-10,3.4771433583327146e-06,-4.752695815318938,-4.481174093348248,-10.350274444710264,3.743625198816127e-06,0.000473419070084054,-5.747197612452222,-0.2377312873766236,0.0047302208581408095
1.0000000001,1e-10,0.0006403828405197575,-2.9895137091522166,-3.1130316275232075,-7.3860713900346155,1.4325323094136383e-05,6.175895013425623e-07,-5.904235958609115,-0.17620899943925566,0.0036162038258647773
1.0000000001,1e-10,0.0002601546103131488,-4.172309248310837,-4.047429441921528,-7.540239487821794,1.437523676345393e-05,2.0389114896399395e-06,-6.09061430858812,-0.17620899943925566,0.0036162038258647773
1.0000000001,1e-10,4.5942500902051995e-05,-4.746691924723021,-2.619337956475523,-9.036531252046004,2.091392744405276e-05,0.00011111897996940832,-5.133228475979234,-0.3983436385817183,0.013242007245374872
1.0000000001,1e-10,0.00024113957437068415,-3.651159058319415,-3.711134391473467,-8.360431914102662,1.252843099870464e-05,4.6605015323221204e-06,-5.804152503543437,-0.25311620621413655,0.0054743494226689405
1.0000000001,1e-10,0.0004595477570812585,-3.1905663430639204,-2.9110921401626806,-8.604876600885563,1.3626531723690705e-05,2.245350287426062e-06,-5.884195208453024,-0.24659680608682366,0.005543975487186193
1.0000000001,1e-10,0.00019619109110166483,-4.4728922264101545,-2.981878019266834,-9.304417566572457,8.235855437395482e-06,6.939549322040601e-06,-6.150934096075368,-0.24659680608682366,0.005543975487186193
1.0000000001,1e-10,8.991050189163808e-05,-4.427222086404122,-3.1224949058248677,-7.683922866805169,1.1729812289623867e-05,7.585355649628164e-06,-5.786003185634296,-0.1735208257777754,0.003533522874250541
1.0000000001,1e-10,0.00013397036003506363,-4.432415986499365,-3.6903825143289244,-6.572330805043189,1.1829639628258965e-05,3.2437333280563554e-07,-4.347157354032984,-0.11550521046834278,0.001570938180670499
1.0000000001,1e-10,3.152129268486513e-05,-4.700788840404577,-4.092151825985644,-8.426932025367794,1.0132574871462318e-05,2.7409874359151286e-05,-5.657882089654771,-0.20788534042053028,0.003933872745224739
1.0000000001,1e-10,2.0081602697180662e-05,-4.76451231612801,-5.356808680143239,-7.001904740728903,7.886459752172643e-06,3.19259379762168e-06,-5.605481814724061,-0.1058412697128771,0.0014099279064743535
1.0000000001,1e-10,0.0005031423492501614,-3.243103786055431,-3.1913706879864083,-7.870284674460695,1.921686268725612e-05,1.191233594305771e-06,-6.0199967443857085,-0.23487278138102188,0.004947802309757223
1e-10,1.0000000001,0.0007878107061798172,-2.579739913471455,-0.95041627898301,-7.715430549929617,0.000195062719692979,2.161313254698968e-06,-4.7031012114145,-0.2721923532724696,0.006914738632369593
1.0000000001,1e-10,0.00011224677617376812,-4.506225832096453,-3.5762380128952342,-7.585068759477009,1.22788626521169e-05,5.000303447262111e-06,-6.161350856442361,-0.18386497018198242,0.0034595451807009603
1e-10,1e-10,5.7348823605505285e-06,-4.77875053803447,-3.9990133710974556,-10.971051102746996,4.492330238579353e-06,0.0010937484750651876,-5.892163377814749,-0.3119860700618292,0.007776361180770586
1.0000000001,1e-10,0.0007761075543617731,-2.71323942893264,-3.4689181280972643,-6.933049695824272,1.891738067135083e-05,4.4860198988047063e-07,-5.864548211768281,-0.20257416294364622,0.003946927632321725
1e-10,1e-10,1.2074502249236097e-05,-4.690346429758257,-3.318749138230485,-8.187910554568308,1.3726359062325801e-05,0.00011183968886964393,-4.6814136146363365,-0.20418762416704353,0.0039121146000630986
1.0000000001,1e-10,0.00012181112024992391,-4.079300533598549,-4.163921454459876,-8.057885930612278,1.0282315879414965e-05,5.914662901173213e-06,-6.150934096075368,-0.1777804443690279,0.0037511043258669535
1.0000000001,1e-10,0.0001433030548500412,-4.054880698580376,-3.7016988340820296,-7.871474442284581,1.2927740353245027e-05,5.204001907024523e-06,-5.761135119856269,-0.17822988257878666,0.003655368487155732
1.0000000001,1e-10,0.00016840265008543514,-3.754033972109536,-4.239137617905948,-7.764177054786933,8.385596445348127e-06,1.429643002368506e-06,-6.319874075538729,-0.14790104997054893,0.0025805161161706535
1.0000000001,1e-10,0.00012996685657808165,-4.188966131894713,-3.080126566622772,-8.356280809871011,9.833092855557028e-06,7.778092757295738e-06,-5.8762900292288345,-0.1952313121460661,0.004212377003293748
1.0000000001,1e-10,0.00020349440877811737,-4.053026228225539,-3.4213871179593696,-9.360863412131504,6.5887043499163835e-06,5.372075972478712e-06,-6.515784464372499,-0.22941671281176193,0.004817253438787375
1.0000000001,1e-10,5.753290554132253e-05,-4.433817688201704,-4.357321333855684,-8.660952416622576,1.222894898279935e-05,2.3488450647222853e-05,-5.892163377814749,-0.2256386681767013,0.0046475399065265734
1.0000000001,1e-10,4.669913399580847e-05,-4.71296240789268,-3.939942210994414,-7.088909627668441,9.583524508969287e-06,2.3695789445008976e-06,-4.388086009208653,-0.13425709169938516,0.0020104527129356526
1.0000000001,1e-10,3.041600050480252e-05,-4.524212988326003,-4.187085973533514,-7.474892293575624,1.467471877935922e-05,2.592187081227697e-05,-5.962585839468723,-0.2051107721669457,0.0038990597129661135
1.0000000001,1e-10,5.301041741927723e-05,-4.470010846469969,-3.468454628669828,-9.271466846871537,7.786632413537545e-06,3.1898548041987604e-05,-5.8078222323104605,-0.248524053129744,0.005213251680729246
1.0000000001,1e-10,6.674985130522905e-05,-4.235766998183099,-3.52248323450508,-9.051916157855137,8.784905799888513e-06,2.3651044036629623e-05,-5.723264846981533,-0.248524053129744,0.005213251680729246
1.0000000001,1e-10,3.323353455019734e-05,-4.713907616656791,-3.9011285434994725,-9.846370501387163,1.3676445393008252e-05,0.00011938475289492436,-5.98427866322776,-0.357992343064041,0.010430854890490818
1.0000000001,1e-10,5.657786759703797e-05,-4.7724872194172505,-3.6456918198327735,-9.400084078787105,6.189394995375998e-06,1.8665455725493965e-05,-5.912366084393111,-0.21322487719187164,0.004273299809746343
1e-10,1e-10,1.654519209283032e-05,-4.623825094466,-4.6542889419597735,-9.628141335224653,6.239308664693546e-06,8.727164504107951e-05,-6.09061430858812,-0.21322487719187164,0.004273299809746343
1.0000000001,1e-10,0.0001340676766071169,-4.803741646706199,-3.037521122630503,-8.394849964925278,1.4025841078231092e-05,7.889533170259928e-06,-5.892163377814749,-0.23154815233956375,0.004952153938789551
1.0000000001,1e-10,0.0001166728080609914,-4.266630389427164,-3.6958937682856146,-4.171124890353247,0.0005131714092415427,0.0007075313561572672,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,0.0008335000287310947,-3.2346088792677095,-2.8592483074208492,-8.424563760095836,7.986287090807739e-06,4.239389476670842e-07,-5.920562851293107,-0.19797856662087057,0.003533522874250541
1.0000000001,1e-10,0.00015188799999165184,-4.500845795245018,-3.4631397692665113,-7.774310718103414,2.066435909746502e-05,5.816010732319667e-06,-6.029129227571386,-0.24275341917991786,0.004912989277498597
1.0000000001,1e-10,9.141834566220758e-05,-4.137035246416246,-3.7561367000520383,-8.456713126594344,1.2079207974846706e-05,1.1306734685825795e-05,-6.471981844610065,-0.24275341917991786,0.004912989277498597
1.0000000001,1e-10,0.0005860175931646963,-3.425792227595123,-2.9614360584590957,-7.8879357149877345,1.3626531723690705e-05,9.235939139901339e-07,-5.937160742078512,-0.23202242315702554,0.00470411108394684
1.0000000001,1e-10,0.0004309167840604658,-3.4319049796879604,-2.8436220128616667,-8.393702518376166,1.0681625233955351e-05,1.871750870193654e-06,-5.719892162605891,-0.2270537627522896,0.004708462712979169
1.0000000001,1e-10,1.0807849067438404e-05,-4.763041756095345,-4.795728436182315,-8.598522894298645,3.8933662067687725e-06,9.116291158873924e-06,-5.884195208453024,-0.1220709441040473,0.001758058229060614
1.0000000001,1e-10,2.728392742920085e-05,-4.563292440369261,-3.9170033210980524,-9.28256264926569,5.740171971518062e-06,3.8745739317229984e-05,-6.209617595067903,-0.20487990526071964,0.004051366729097602
1.0000000001,1e-10,7.859169150040847e-05,-4.368032390780789,-3.798736610055607,-8.52200508042106,5.839999310153159e-06,2.96423229564588e-06,-6.187877609501413,-0.16461208088972087,0.002776339422625425
1.0000000001,1e-10,0.00016047837031953177,-4.025291010487962,-4.234142602559978,-8.988104697871238,7.387323058997158e-06,5.753896403782249e-06,-6.0523321236760435,-0.20858018700312034,0.004425606825877832
1.0000000001,1e-10,0.0007336377438882432,-4.327861144370699,-2.9243161356911163,-8.059116194885487,1.1430330273718577e-05,6.806172758878831e-07,-6.038345882291724,-0.19454567619196717,0.004229783519423061
1.0000000001,1e-10,0.000447040702431106,-3.133808926230428,-2.8027900953633673,-4.171124890353247,0.0005131714092415427,0.0007075313561572672,-3.5507615300329856,-0.22089935944930478,0.00704838391843287
1.0000000001,1e-10,7.406847019921241e-06,-4.7766402580385625,-5.1908505667311085,-8.79630453687221,7.3374093896796104e-06,0.00018513825032782824,-6.731493020931764,-0.1913522428215326,0.003877301567804473
1.0000000001,1e-10,8.966973454816727e-05,-4.6574858284453455,-3.844581406009089,-9.373766801870762,8.036200760125288e-06,1.6101412781309686e-05,-6.3447200727277675,-0.248524053129744,0.005213251680729246
1.0000000001,1e-10,0.00017604902569434437,-3.984645099088032,-3.352011178295202,-9.19004586235128,6.7883590271865774e-06,4.283248331058099e-06,-6.071290036607063,-0.20165335256562125,0.004164509083938137
1.0000000001,1e-10,3.762172693054012e-05,-4.754559426287463,-4.590390558056688,-7.436516672411682,8.036200760125288e-06,2.5038555076626677e-06,-5.5443273931837735,-0.1318937862705483,0.0020409141161619503
1.0000000001,1e-10,6.56802854287226e-05,-4.320757242887382,-3.7776516357925414,-7.6205569763295475,1.0182488540779867e-05,5.5940433523991895e-06,-5.623664133308329,-0.15578200144248516,0.002850317116175005
1.0000000001,1e-10,8.018018057832949e-05,-4.767623680979933,-3.797126044406228,-8.569394636945885,8.385596445348127e-06,1.2071288994440773e-05,-5.880234807378948,-0.1918078236949608,0.0039686857774833655
1.0000000001,1e-10,3.7551218948168366e-05,-4.761032617621148,-3.939533903795354,-8.5915102466294,7.836546082855094e-06,2.111166413465873e-05,-5.88817135668951,-0.20142328239323215,0.0037989722452225643
1.0000000001,1e-10,2.5626828003292563e-05,-4.540834036089124,-3.891213926343072,-6.250202282534536,2.8600632518955212e-05,4.639493618741137e-05,-3.2191188196295473,-0.20695962871371348,0.0042254318903907325
1.0000000001,1e-10,0.00047213638930154023,-3.139175185799243,-3.6053014538720176,-7.039823282640713,1.6371783536155862e-05,7.007130880617534e-07,-6.140624726897691,-0.18070540989199302,0.0035770391645738235
1.0000000001,1e-10,0.00018537552360424863,-4.465785028467482,-3.58557175964837,-7.592375077788062,2.500684832809173e-05,6.375039689156425e-06,-5.786003185634296,-0.27021899298755325,0.005905160696869438
1.0000000001,1e-10,1.1646661498139094e-05,-4.672543761309206,-4.293942327600108,-8.292363883534854,9.284042493063997e-06,7.042861410135242e-05,-5.88817135668951,-0.16261850397540012,0.0031331730032763414
1.0000000001,1e-10,3.803031547447467e-05,-4.740513827968017,-3.5439894396524165,-8.716393832196049,1.1280589265765932e-05,6.447020579179986e-05,-5.793223433371762,-0.24755996532321006,0.005926918842031079
1.0000000001,1e-10,0.0002556089880891209,-4.232089544450453,-3.3838596692811347,-8.332808126361499,1.1829639628258965e-05,2.9706264177012022e-06,-5.966886921200608,-0.2134576789621878,0.004286354696843329
1.0000000001,1e-10,8.964442260217944e-05,-4.693675861172034,-3.712612151452613,-9.031635951296831,6.239308664693546e-06,8.291449413737335e-06,-6.006452519831642,-0.19752016642953943,0.0038424885355458466
1.0000000001,1e-10,6.031195072664109e-06,-4.798829021922255,-5.211953649765775,-8.647189886293303,7.4372367283147066e-06,0.00011552361661951754,-5.527520275293696,-0.17710666556764967,0.0032115023258582503
1.0000000001,1e-10,4.1219136190767356e-05,-4.471798356278016,-3.9757338739212686,-8.451535715297222,8.235855437395482e-06,1.7744702149527538e-05,-5.98427866322776,-0.20211365176816845,0.0037815657290932512
1.0000000001,1e-10,0.0001920187716946806,-4.373311131565775,-3.4349624905242706,-7.701272558717649,1.1679898620306318e-05,2.7970716761995945e-06,-6.006452519831642,-0.1735208257777754,0.003533522874250541
1.0000000001,1e-10,1.0565964808696165e-05,-4.702294794704994,-4.843230769578706,-8.034393565547834,6.43896334196374e-06,9.072445750494569e-06,-5.670621115064839,-0.1216460450112358,0.0016405642451877514
1.0000000001,1e-10,4.153102155293962e-05,-4.316734327349574,-3.9071104722953147,-6.966609434631845,2.2511164862214312e-05,3.465258775581575e-05,-4.12811777716691,-0.22752590629263475,0.004817253438787375
1.0000000001,1e-10,0.00019479155766522575,-1.6690144378910274,-3.397579069850752,-7.222752093501746,1.956625837247896e-05,4.379160161887935e-06,-5.657882089654771,-0.19066926043877713,0.004090531390388556
1.0000000001,1e-10,5.032160240872868e-05,-4.462794436414112,-3.6803949516743195,-8.031196121762264,0.00010317165447937246,0.0010317930861331451,-5.547156249311791,-0.8004530387691906,0.037685107519962666
1.0000000001,1e-10,9.656268351956491e-05,-4.881980810977471,-3.716553656383601,-7.542929633226664,7.586977736267352e-06,9.226804679822307e-07,-5.120205036312346,-0.13425709169938516,0.0020104527129356526
1.0000000001,1e-10,0.00032451218151562057,-3.6354268103153324,-3.163487679859453,-7.7986793032526025,1.677109289069625e-05,1.309068129325284e-06,-5.852942666054499,-0.20788534042053028,0.003933872745224739
1.0000000001,1e-10,9.176588797926963e-06,-4.71513950856742,-4.337456826345423,-8.946389628512074,7.0878410430918675e-06,0.00016560786123284994,-5.764650061851844,-0.2000439718298953,0.004155805825873481
1.0000000001,1e-10,5.1663623485913075e-05,-1.7350130487769377,-3.430045180675865,-9.042547125112424,6.538790680598835e-06,2.597850446476697e-05,-8.523252070960869,-0.19866656114396852,0.0039860922936126785
1.0000000001,1e-10,2.3386118447305173e-05,-4.732055913718738,-3.8782153242739383,-8.995927417264019,7.586977736267352e-06,6.658117951606416e-05,-5.912366084393111,-0.21508881062970336,0.004582265471041649
1.0000000001,1e-10,9.442074913186435e-05,-4.533995929333632,-3.3619594468410594,-8.676047034064787,8.93464680784116e-06,1.1193467380845798e-05,-5.993089292558467,-0.21508881062970336,0.004582265471041649
1.0000000001,1e-10,4.0087206173039684e-05,-4.596637765875716,-4.198031237466607,-9.793852563748548,4.192848222674063e-06,1.444350827696538e-05,-6.066516758060709,-0.16328258811704907,0.0031897441806966087
